chrom,start,end,Class,H3K27ac,H3K4me1,H3K4me3,H3K9me3,Brd4,Cdk8,Cdk9,Med12,p300,CBP,Pol2,Lsd1,Brg1,Smc1,Nipbl,Mi2b,CHD7,HDAC2,HDAC,DNaseI,Oct4,Sox2,Nanog,Smad3,Stat3,Tcf3,Esrrb,Klf4,Prdm14,Tcfcp2I1,Nr5a2,AT_content,GC_content,phastCons,phastConsP,repeat_fraction,length
chr2,143982410,143983580,TE,3.6278,0.6876,0.7528,0,2.6805,1.0157,0.5961,2.0759,9.4769,2.196,2.9421,1.1635,0,0.3291,0.4096,0.8354,0.2037,0.0348,0.0155,0.305,1.4199,1.2335,2.3365,1.2615,0,4.3641,0.1826,0,0.6292,0,0,0.474359,0.525641,0.134185,0.134185,0.141025641,1170
chr2,144015523,144016075,TE,0,0.8537,0,0,0,0,0,0.116,0.2064,0.3423,0,0.2295,0,0.1132,0.1634,0,0.2334,0.3249,0,0.225,1.033,0.9639,1.3154,0,0,0.059,0.1952,0.169,7.4904,0.3818,0,0.525362,0.474638,0.309727,0.30973,0.871376812,552
chr2,144152393,144152784,TE,0,0.6996,0,0,0,0,0,0,0.0048,0,0,0,0,0,0,0,0.5659,0,0,0.0597,1.6486,0.6383,1.274,0,0,0.0026,0,0,0.8923,0,0,0.565217,0.434783,0.0568997,0.0568997,0.659846547,391
chr2,144243716,144244388,TE,0.2507,1.0346,0,0,0.1492,0.5579,0.3352,0.4565,2.7578,1.6773,0.0955,1.4951,0.0632,0.2936,0.0826,0.6052,0.4533,0.4933,0.5836,0.6106,3.5371,0.7853,0.831,0.5213,0,1.9674,0.258,0,11.825,0,0.3449,0.497024,0.502976,0.154149,0.15415,0.214285714,672
chr2,144540656,144541538,TE,0.4692,0.393,0.0993,0.1014,1.0943,1.25,0.8117,1.5739,1.8145,4.3249,0.199,2.212,0.7249,0.8143,0.7088,1.0445,0.7771,0.8291,0.4674,2.925,2.2051,1.6226,2.24,1.458,0.2911,1.2718,3.3864,2.3914,10.0795,1.0982,0.1882,0.501134,0.498866,0.0223099,0.0223099,0.857142857,882
chr2,145614651,145615227,TE,0.1282,0.8775,0.0489,0.1621,0.4073,0.2124,0.2388,0.152,0.0735,0,0,0.502,0.2337,0.0972,0.1621,0.472,0.3323,0.6466,0.0762,0.6275,0.777,0.7131,0.7297,0.2835,0.2981,0.189,0,0.3683,0,0.12,0.1125,0.565972,0.434028,0.0371691,0.0371691,0.697916667,576
chr2,145691884,145692339,TE,0,0,0,0,0.3073,0.0208,0.2139,0.6392,0.1223,0.7427,0,0.0554,23.1907,0.2267,0,2.8726,0.0786,0.4154,0.3336,0.1277,2.2276,6.5711,4.7331,0.4014,0.0678,0,0,0,0.0033,0,0.0387,0.591209,0.408791,0.129543,0.129543,0.538461538,455
chr2,145887968,145888918,TE,0,1.0044,0.7516,0,1.5794,0.9093,0.874,1.1053,0.7802,2.9444,0.2965,1.2532,0.6915,0.4229,0.2684,0.9337,1.8364,1.1966,0.6201,2.1358,3.3052,5.283,6.2921,2.4146,0.4122,7.8543,0,0.5452,3.8102,0.319,0.183,0.567368,0.432632,0.23881,0.243504,0,950
chr2,146041974,146042316,TE,0.1451,0.8448,0,0,0.3104,0.5475,0.4193,0.5994,0.0791,0.2253,0.0612,0.9109,0.639,0.3378,0.3634,0.6655,0.3276,0.6039,0.7994,0.0931,1.0631,0.9034,0.8493,0.9035,0.414,0.5372,2.6868,0.2936,0.3144,0.0893,0,0.535088,0.464912,0.0592876,0.0592876,0,342
chr2,146047241,146047863,TE,1.124,0,3.419,0.107,0.735,1.0619,0.4175,0.8294,0.9813,0.3279,1.0722,1.2032,0.799,0.7203,0.4843,0.3925,0.3489,1.2929,0.3652,0.6617,0.4342,0.5381,0.8382,0.2563,0.2295,0.358,0,1.0303,0.9576,0.1971,0.0293,0.266881,0.733119,0.590363,0.517858,0.077170418,622
chr2,146125597,146126377,TE,0.3205,0.8719,0.1917,0.2062,2.8689,1.9809,1.0465,3.2184,5.4103,2.3011,0.5351,1.9154,0.1836,0.5854,0.5214,1.4494,1.3552,0.5279,0.698,0.3479,2.6792,2.375,0.9756,2.2794,0.0505,1.106,0.0533,0,0.9205,0,0.2808,0.546154,0.453846,0.418671,0.444041,0,780
chr2,146127824,146128646,TE,0,0.7835,0.1409,0,2.7551,1.9123,1.3736,4.2278,5.3336,2.133,0.4727,2.301,0.5966,0.7192,0.8115,1.2681,2.1621,0.8509,0.2023,1.874,4.7356,2.2814,1.8739,1.8794,0,0.7387,0.7011,0,1.7309,7.7102,0.2915,0.558394,0.441606,0.590791,0.574204,0.02676399,822
chr2,146292226,146292987,TE,0.3686,1.1635,0.0733,0,0.5075,0.4786,0.3596,0.2495,0.2155,0.0481,0.085,0.3498,0.312,0.1923,0.1709,0.8191,0.9408,0.5265,0.3912,0.2185,1.9548,1.2351,0.8319,0.5122,0,0.297,0,0.3525,0,0.0697,0.3306,0.599212,0.400788,0.0949104,0.0949104,0.391590013,761
chr2,146450649,146451407,TE,0.3065,1.2009,0.0222,0,0.4038,0.611,0.6268,1.0039,0.5037,1.3117,0.3294,0.9107,0.2822,0.0449,0.1103,0.7684,0.9423,0.5578,0.39,0.2764,0.6341,0.9845,0.9843,0.7731,0.5047,0.4075,0.3877,0.1398,0.1752,0.2282,0.1234,0.559367,0.440633,0.0213303,0.0213303,0.356200528,758
chr2,146456512,146457722,TE,0.9199,0.9202,0.2291,0,0.9709,2.0413,1.7275,2.9763,5.9935,4.5368,0.6482,3.4887,0.986,0.9035,1.1075,1.6022,1.0049,1.6943,1.3467,0.6754,2.0701,2.9147,2.2928,3.6259,0.913,1.0516,17.4346,1.073,7.4101,1.826,0.8137,0.533058,0.466942,0.0161052,0.0169568,0.185950413,1210
chr2,146486865,146487616,TE,0,0.5733,0,0,0,0,0,0.0407,0.314,0,0,0.0148,0,0.0763,0.0452,0,0.2875,0.0062,0.0232,0.17,0.4803,0.7089,1.3274,0.0793,0,0,0,0,1.1938,0,0,0.52996,0.47004,0.72313,0.422742,0,751
chr2,146498348,146499100,TE,0,0.2677,0,0.0041,0.0405,0.2605,0.0392,0,0.2552,0.0545,0,0.2193,0,0.1828,0.088,0.0343,0.1619,0.2656,0.8059,0.6091,0.3911,1.9434,3.7894,0.5585,0,0.4621,0,0.3731,0.4244,0.2466,0.8454,0.587766,0.412234,0.181012,0.181013,0.162234043,752
chr2,146648904,146649744,TE,0,0.9018,0,0,0.0835,0.7708,0.0663,0.5409,0.5861,0.5156,0,0.8948,1.1938,0.0513,0.1495,0.8236,0.5524,0.4596,0.3766,0.5761,2.4619,2.368,5.7532,0.6119,0.1725,0.7237,0.0167,0.0037,0.7789,0,0.1342,0.555952,0.444048,0.713599,0.737535,0,840
chr2,146659785,146660706,TE,0,0.1235,4.1698,0,0,0.5572,0.2677,0.729,2.1219,0.6941,0.0106,1.49,0.9353,0.7166,0.3878,0.3861,1.1577,1.5651,0.4205,2.1341,3.9686,6.0878,8.9368,2.0402,0,1.228,1.7391,0.6385,20.9008,0.0133,0.0579,0.460369,0.539631,0.464597,0.480714,0,921
chr2,146663189,146663820,TE,0.2825,1.289,0.4817,1.1888,0.4794,0.674,0.4876,1.1835,1.1298,0.8119,0.4369,1.298,0.9457,0.355,0.3399,0.7896,0.9275,0.6172,0.6575,0.5614,0.6434,0.901,0.6411,0.6807,0.2214,0.4959,2.0486,0.7407,12.0715,1.7877,0.7613,0.532488,0.467512,0.0252573,0.0248664,0,631
chr2,146664178,146664982,TE,0.4262,0.7097,1.4312,0,0.6363,1.0438,0.6671,1.2228,4.3419,1.5135,0.0344,2.1814,1.8504,0.6287,0.45,1.2662,1.0883,0.7582,0.919,1.4268,1.7982,1.2465,1.1029,1.5306,0,0.5686,3.7518,0.7836,3.9454,0.5668,0.3474,0.43408,0.56592,0.00338838,0.0033953,0,804
chr2,146741754,146742241,TE,0,0.3183,0,0,0.1717,0.1671,0.2318,0.4051,0.4084,0.9761,0.198,0.8617,0,0.2597,0.1277,0.4613,0.3533,0.5186,0.2048,0.2915,1.1594,0.6431,3.1451,0.1628,0.0538,0.4141,0.2723,0.8034,17.4417,0.0311,0,0.511294,0.488706,0.101714,0.101714,0.135523614,487
chr2,146746312,146747414,TE,0.046,0.7633,0.1788,0,0.6571,0.3025,0.5463,0.8207,2.6077,0.3824,0.0165,0.9996,0.4681,0.1712,0.1493,0.4973,1.6381,0.5783,0.2229,0.5712,1.0841,1.2621,3.5412,0.5876,0.0105,1.2772,0.5901,0.0914,8.8344,0.3831,0.2127,0.562613,0.437387,0.579239,0.533631,0,1102
chr2,146837021,146837769,TE,0.4973,0.5237,0.4375,0,1.4557,1.3359,0.6097,0.7928,1.5209,2.1876,3.0799,1.5929,0.004,0.1732,0.571,1.3942,2.8557,0.4825,0.1505,2.2762,3.0425,1.935,2.7697,1.4223,0.3586,1.9345,3.5333,1.1417,20.8572,1.106,0.6384,0.585562,0.414439,0.164908,0.164908,0.211229947,748
chr2,146858679,146859357,TE,0,0.6166,0,0,0.368,1.2888,0.405,0.5343,0.4223,0.1611,0,1.3703,0,0.3634,0.5673,1.024,2.2486,0.6731,0.3294,1.85,4.4465,2.6134,7.1414,0.7653,0.5457,5.1814,0.7903,0.1771,6.796,0.1676,0.0821,0.561947,0.438053,0.102092,0.102093,0.814159292,678
chr2,147015071,147015785,TE,0,0.2386,2.1205,0.0072,0.3951,0.3936,0.4499,0.5086,0.9353,1.083,0,0.638,0.8457,0.9407,0.4633,0.5041,1.1315,0.5059,0.1817,2.3195,2.0856,1.0033,0.6558,0.802,0.4924,1.0473,0.7603,0.2354,7.4974,0.1858,0,0.448179,0.551821,0.159997,0.175213,0,714
chr2,147118368,147119049,TE,0,0.2136,0,0.1028,0.4323,0.4865,0.1299,0.5018,0.1855,0.538,0,0.2847,0,0.203,0.17,0.7523,0.8381,0.0839,0.2365,0.9021,0.6499,2.1618,1.0395,0.5044,0,0.3541,0.2324,0.2038,3.3845,0.4962,0.1049,0.580029,0.419971,0.1015,0.1015,1,681
chr2,147731101,147731848,TE,0.0727,0.578,0,0,0.2301,0.173,0.2797,0.291,0.2275,0,0,0.2619,0.0235,0.049,0.0354,0.214,0.3648,0.2999,0.1302,0.4323,1.0619,0.9869,1.5219,0.2283,0.2153,2.638,0.9803,0.208,0.9181,0.3044,0.0187,0.562249,0.437751,0.522185,0.493357,0.061579652,747
chr2,147794342,147794828,TE,0.3973,0.2685,0.2283,0.5244,0.3511,0.0883,0.5656,0.5997,0.2816,0.3255,0.8591,0.4098,0.2966,0.1475,0.1025,0.4054,0.4054,0.3329,0.163,0.7833,0.5775,0.6614,1.7584,0.0684,0.3516,0.5421,0.3332,0,0.1184,1.0187,0,0.462963,0.537037,0.661057,0.562643,0,486
chr2,147854853,147855446,TE,0.0208,0.1559,0,0.0844,0.0636,0.29,0,0.1058,0,0,0,0.2,0,0.0471,0.1928,0.0487,0.4091,0.2755,0.0941,0.1069,1.4011,1.4269,2.008,0,0.0087,0.9754,0.2376,0,0.3968,0.0343,0.0612,0.556492,0.443508,0.563149,0.583966,0,593
chr2,148524115,148524818,TE,0.242,0.6197,0.3312,0.4353,0.3019,0.7157,0.6601,0.6542,0.867,2.541,0.2273,0.9685,0.0661,0.1067,0.2333,0.6196,0.4918,0.4873,0.3184,0.8403,0.7463,1.3564,6.1318,0.7097,0.4247,1.0847,0,0.3997,2.3165,0.1476,0.2117,0.571835,0.428165,0.167178,0.130597,0.476529161,703
chr2,148700392,148701063,TE,8.7747,0.0739,7.2929,1.0096,0.5686,1.4218,1.0161,1.7513,3.8284,1.9419,5.5127,2.3745,1.4789,0.3573,0.5985,0.6723,0.8943,0.6705,0.5326,2.1917,1.1505,0.7231,5.3142,2.0536,0.3364,0.9366,3.0318,3.2076,10.0109,1.0825,0.4625,0.457526,0.542474,0.131824,0.0991353,0,671
chr2,149029606,149030027,TE,0,0,0,0,0,0.1414,0.1394,0.1274,0.1993,0,0,0.2614,0,0.0206,0.0615,0.182,0.4302,0.2193,0.0608,0.298,0.5835,0.6886,1.1877,0.3491,0,0.2457,0,0.1219,2.6114,0.2232,0.0588,0.608076,0.391924,0,0,1,421
chr2,149624160,149624992,TE,0.1223,0.8427,0.0586,0,1.5546,0.9756,1.0379,1.0802,0.9364,0.5938,0.2901,0.9592,0.1043,0.3112,0.5474,0.9341,1.2788,0.7981,1.091,1.3256,1.0765,1.8191,1.8309,0.837,0.4445,0.7354,0.9551,0.0145,0.7341,0.475,0.1299,0.610577,0.389423,0.0411558,0.041157,0,832
chr2,149765284,149765874,TE,0,0.4715,0,0.0718,0.7116,0.3327,0.5727,0.6746,0.4202,1.2614,0.0248,1.0276,0.115,0.0731,0.2285,0.9007,0.822,0.6005,1.0096,1.0304,2.3704,2.3135,6.4795,0.3979,0,2.6423,1.3093,0.2128,8.4626,0.0098,0.6887,0.569492,0.430508,0.028015,0.028015,0.062711864,590
chr2,149807837,149808683,TE,0.9441,1.4271,0.6959,0,1.6132,2.0378,0.6638,1.7504,1.192,1.6621,1.4022,1.099,0.5154,0.1985,0.3083,1.0911,0.7804,0.9895,0.4935,1.1063,1.5208,1.6489,1.2493,2.262,0.2714,0.7339,2.0613,0.0943,1.0739,0.1379,0.421,0.56974,0.43026,0.043793,0.043793,0,846
chr2,149808717,149809545,TE,0.6862,1.215,0.1891,0.2833,2.5177,2.7887,1.15,2.1446,1.8356,2.2015,1.2757,1.916,0.4239,0.3548,1.0233,1.6903,1.2244,1.7076,1.024,2.3524,6.4534,6.1045,3.5241,3.6907,1.9027,2.7158,6.5164,0.9582,2.4867,0.0498,1.0699,0.567633,0.432367,0.0153851,0.0153851,0,828
chr2,150482907,150483622,TE,1.0317,0,0.4034,0.1931,0.8113,0.5035,0.9543,2.717,7.7163,3.5173,0.6648,2.7519,0.9214,0.6857,0.484,0.8321,0.4291,1.0222,0.7065,1.7335,3.3737,2.4825,0.7634,1.1439,1.3689,1.0198,1.518,0.7856,2.501,0.9776,0.1174,0.517483,0.482517,0.0289861,0.0289865,0,715
chr2,150491220,150491844,TE,0.0366,0.8466,0.3133,0,0.2496,0.4283,0.5624,0.4139,0.2184,0.4068,0.1191,0.5653,0.4653,0.101,0.2603,0.2307,0.3337,0.8315,0.5982,0.1976,0.9843,0.6029,1.9074,0.0672,0.135,0.3528,1.3145,0.5448,1.2414,1.3068,0,0.536859,0.463141,0.0255373,0.0255377,0.301282051,624
chr2,150561221,150562082,TE,1.0309,0.4007,1.0995,0,0.8042,0.9014,0.6413,1.3266,4.2375,0.6896,0.4314,2.0449,1.4293,1.1312,0.5723,1.0437,0.4062,0.6586,1.1335,0.3605,0.943,1.4165,1.9297,1.7357,0.291,0.0199,0,0.7753,3.1945,5.9028,0,0.514518,0.485482,0.346662,0.267145,0.156794425,861
chr2,150781760,150782428,TE,0.5318,1.3409,0,0,0.06,0.2166,0.5397,0.4214,0.655,0,0,0.7784,0,0.0388,0.0374,0.4052,0.8019,0.2589,0.1511,0.2582,0.6332,0.6127,0.9612,0.1395,0,0.3298,1.0867,0,1.1224,0,0.1878,0.535928,0.464072,0.0269759,0.0269773,0,668
chr2,150863293,150863974,TE,0.0176,1.2722,1.6156,0,0,0.1172,0.1627,0.4485,0,0,1.5083,0.2534,0,0.0751,0,0.1308,0.1402,0.0896,0,0.4333,0.8251,0.6146,1.5356,0,0,0.1542,0,0,0.3568,0,0.0124,0.547724,0.452276,0.0540816,0.0519652,0,681
chr2,151838320,151839104,TE,1.1013,0.584,0.3217,0.1942,1.588,1.6423,0.5559,0.9471,0.7812,1.5509,0,1.2411,0.4251,0.1074,0.4318,0.958,1.064,0.3093,0,1.9651,1.0784,0.378,2.1782,1.3899,0.5544,0.0388,0.8175,1.1816,1.9105,0.2779,0.6794,0.506378,0.493622,0.0992999,0.0993035,0.455357143,784
chr2,151854991,151855717,TE,1.327,0.0652,4.4204,0,0.3453,0.8982,0.0941,1.1089,1.6054,0.4679,0,1.131,1.3475,1.3662,0.0771,0.1407,0.3423,1.8309,0.055,0.9601,3.5379,2.3302,2.4695,0.7651,0,0.8595,0,0,0.2079,0,0,0.38843,0.61157,0.34713,0.34713,0,726
chr2,152048814,152049781,TE,1.3569,0.8995,0.2658,0.0203,0.9465,0.4571,0.4178,0.4058,0.4652,0.1,0.4181,0.5095,0.1641,0.1907,0.2519,0.4653,0.6451,0.4696,0.2637,0.8161,1.3394,0.9151,1.4877,0.3299,0,0.6946,0,0,0.7347,2.6002,0.0344,0.534643,0.465357,0.216956,0.163332,0.845915202,967
chr2,152597790,152598397,TE,0.1301,0.7527,0.0186,0.2757,0.3773,0.9397,0.1944,0.6455,0.2232,0.9513,0.1611,1.0498,0.1037,0.2136,0.3147,0.4435,0.3432,0.6346,0.3082,1.3846,1.1505,1.0224,3.3352,0.9933,0.3814,0.8936,2.1646,1.7744,9.0995,0.3244,0.5567,0.545305,0.454695,0.0931853,0.093188,0.759472817,607
chr2,152932871,152933554,TE,0.5192,0.3268,0.7713,0.0368,0.8395,0.7964,0.5563,0.9763,0.4098,1.3438,0.309,1.1154,0.3345,0.3505,0.3539,0.8371,0.8608,0.9362,0.3442,2.9369,0.9236,0.6019,1.1092,0.7196,0.2762,0.2835,0.8712,1.9144,10.3835,0.8448,0.1177,0.477306,0.522694,0.0410821,0.0410827,0,683
chr2,152993680,152994598,TE,0.5555,0.3355,0.2676,0.1142,0.4539,1.675,1.0391,2.1214,1.092,5.7701,0.4238,1.5408,0.8551,0.5255,0.5971,0.8514,2.0462,1.4067,1.4195,2.9336,2.074,4.2667,14.809,1.9512,0.9701,2.3209,4.0392,2.6857,38.5579,0.5348,0.0331,0.553377,0.446623,0.213632,0.225611,0,918
chr2,152996162,152996966,TE,0.72,1.4771,0.2245,0.0671,0.315,0.4824,0.4194,0.7139,0.7014,1.1182,0.4601,1.0941,0.0533,0.1156,0.2308,0.7274,0.7412,0.8661,0,0.805,0.7856,1.125,2.0611,0.3086,0,0.205,0.1473,1.6844,2.1112,0,0.0304,0.542289,0.457711,0.0802255,0.0802269,0.369402985,804
chr2,153172351,153173278,TE,2.7639,0,7.3755,0,0.3009,0.4112,0.7626,0.5959,0.4943,0.1605,4.3006,1.1006,0.1668,0.3543,0.1668,0.6159,1.4551,1.0542,0.5823,1.5669,1.5808,0.9437,1.0423,0.5746,0.1016,0.3254,1.5127,0.1814,5.0817,0,1.1805,0.516721,0.483279,0.16467,0.186332,0,927
chr2,153196477,153197091,TE,0,0.7988,0.0025,0,0.1639,1.2903,0.5875,0.5121,0.1404,0.8403,0.0287,1.5599,0,0.2033,0.2404,1.1788,2.2816,0.3645,0,1.5333,12.2267,9.0891,8.0559,1.1116,0,2.0315,0,0.0488,37.0763,2.507,0.1788,0.59772,0.40228,0.118744,0.118746,0.765472313,614
chr2,153322724,153323397,TE,0.3874,0.1855,0,0,0.0982,0.4339,0.5651,0.4545,2.2611,0.9586,0,1.0445,0.3484,0.4224,0.2908,0.8688,0.3333,0.5194,0.0395,0.0255,3.0324,3.1012,3.4328,0.5575,0.0503,0.1107,0.2194,0,0,1.2068,0,0.442793,0.557207,0.638423,0.671567,0,673
chr2,153395181,153395858,TE,0,0.2173,0,0,0,0.5196,0.3952,0.1332,0.18,0.4005,0,0.3089,0,0.1054,0.0659,0.1537,0.0721,0.0041,0.0221,0,0.3785,0.5757,0.7375,0.0608,0,0,0,0,0,0,0.1628,0.539143,0.460857,0.0543298,0.0543307,0.564254062,677
chr2,153409984,153410716,TE,1.0406,0.7143,0.1578,0.2959,0.8695,0.9057,1.1753,0.9166,1.4333,1.1003,0.2011,1.6274,0.553,0.885,0.6918,0.8898,0.5406,0.8273,0.2879,2.1776,1.6638,0.98,0.5904,0.9458,0.5906,0.4202,4.0881,1.4315,9.067,5.6468,0.0907,0.489071,0.510929,0.0325785,0.0325785,0.290983607,732
chr2,153420576,153421186,TE,0,1.1022,0,0,0.4518,0.7155,0.3706,0.1498,0.4627,1.1695,0,0.7161,0.7522,0.2446,0.0702,0.5819,2.0921,0.3744,0.4412,1.7341,1.1166,1.3045,3.3928,0.5853,0,0.3339,0.308,1.0608,4.4997,0,0.2851,0.555738,0.444262,0,0,0.632786885,610
chr2,153447899,153448852,TE,0.268,0.8573,0.6683,0,0.7791,0.6673,0.5942,0.8958,2.5335,0.4965,0,1.7733,0.731,0.4089,0.3158,0.7857,1.0932,0.427,0.4338,0.6577,2.3411,2.7781,4.076,0.5398,0.2259,1.4909,1.0467,0.4519,26.7577,0.2862,0.1036,0.503673,0.496327,0.164375,0.158152,0.18887723,953
chr2,153467302,153468024,TE,0.0035,1.0843,0,0.0054,0.6828,0.3251,0.2631,0.4112,0.2628,0,0,0.4509,0.1323,0.08,0.193,0.534,1.6565,0.1948,0.2265,0.3106,1.0376,0.7742,1.8961,1.0221,0.0598,1.1943,0.1202,0.0333,5.9134,0.015,0.4945,0.598338,0.401662,0.234882,0.237633,0.297783934,722
chr2,153468501,153469325,TE,0.1326,1.2469,0.0514,0,1.2166,0.1554,0.1199,1.1187,1.1104,0.5045,0,0.89,0.1388,0.1534,0.2937,0.8857,2.0132,0.0395,0.3291,1.5955,1.3619,1.2443,3.9765,0.9864,0,1.2101,1.1777,0.1127,10.5421,0.1653,0.292,0.515777,0.484223,0.119699,0.119699,0.214805825,824
chr2,154163548,154164345,TE,0.3633,1.4841,0,0,0.8526,0.5381,0.4921,0.4317,0.2361,1.0813,0.3796,0.5268,0,0.0032,0.0841,1.2304,0.9683,0.6246,1.1433,1.0574,1.5004,1.629,0.5561,1.0197,0.0686,0.2121,0.0013,0.2029,0.1603,8.5718,0.0649,0.589711,0.410289,0.0924291,0.0924315,0.383939774,797
chr2,154291587,154292150,TE,0,0.5657,0,0,1.8235,2.857,1.4973,3.3152,10.0462,4.1041,0.1432,2.8433,0.457,0.8008,0.9155,1.371,1.2101,0.9151,0.5359,0.4361,1.6011,1.9559,1.4147,2.5964,0,1.1198,3.2317,0,0.4323,0.0677,0.1978,0.550622,0.449378,0.785186,0.80496,0,563
chr2,154905247,154906205,TE,0.0368,1.9308,0.2879,0,0.2166,0.9593,0.3701,0.3038,0.1142,0.96,0,1.0424,0.2863,0.141,0.1848,0.6656,0.936,0.6789,0.778,0.8077,2.4758,2.6278,5.3809,0.8822,0,1.2537,0.1052,0.7729,2.289,0.2108,0,0.601253,0.398747,0.0807617,0.0807627,0.54697286,958
chr2,155047882,155048652,TE,0,0.4307,0,0,0.1275,0.6159,0.5043,0.3006,0.527,1.1681,0,0.6707,0,0.2784,0.2849,0.5567,0.1197,0.5208,0.4855,0.2088,2.4351,1.4346,4.5812,0.5359,0,0.2649,0,0.1596,1.3802,0,0.0214,0.574026,0.425974,0.0658644,0.0658686,0.676623377,770
chr2,155333342,155333978,TE,0.0068,0.767,0,0,0.216,0.2418,0.2705,0.1956,0.0164,0.5385,0.0658,0.6247,0.5516,0.1872,0.0926,0.3251,0.4461,0.3258,0.2764,0.2812,0.954,1.017,1.679,0,0.2623,0.0754,0.956,0.0266,8.3822,0.2601,0.1195,0.533019,0.466981,0.132512,0.132513,1,636
chr2,155394729,155395559,TE,0,1.1184,0,0,0.2647,0.3968,0.4022,0.4254,0.3525,0.3599,0.3284,0.9876,0.8108,0.2711,0.2426,0.4021,0.6622,0.528,0.7817,0.84,0.766,3.5375,7.0956,1.1099,0.0835,1.2019,0.5661,0.4193,2.9029,0.2059,0,0.560241,0.439759,0.0628378,0.0628396,0.174698795,830
chr2,155563514,155563899,TE,0.373,0.5592,0.4007,0,0.6565,0.5973,0.8185,0.7069,0,0.432,0.6101,1.0289,0.7705,0,0.0283,0.6307,0.8671,0.7757,0.1743,0.8013,0.9611,2.0315,2.052,0.0958,0.5615,0.4068,13.1757,2.0605,3.974,0.5008,1.5643,0.503896,0.496104,0.102708,0.102708,0.179220779,385
chr2,156170646,156171348,TE,0.6948,0.5315,1.1451,0,0.0572,0,0.3053,0.0376,0.8345,0,0,0.9738,0,0.4772,0.1384,0.331,0.6927,0.0416,0,2.4227,0.9322,0.685,3.9419,0,0,0,0,1.0295,3.7201,0.0119,0,0.514245,0.485755,0.129688,0.129691,0.280626781,702
chr2,156251118,156251931,TE,2.303,1.2265,0.5646,0.0228,1.3479,1.4486,1.1333,2.4713,2.2218,3.5234,1.6087,1.5782,0.6261,0.2828,0.608,1.1471,0.8282,0.9131,0.5851,1.7478,3.3802,1.3059,0.4844,2.0627,0.1794,2.9048,0.6673,0.5496,4.9186,1.7908,0.2306,0.492005,0.507995,0.120251,0.116155,0.195571956,813
chr2,156275054,156275605,TE,0.5137,1.5342,0,0,0.1432,0.27,0.1445,0.1668,0.4141,0,0.1268,0.2655,0,0.1218,0.2431,0.1103,0.1966,0.1688,0.0772,0.1629,1.7054,0.4807,1.2787,0.1917,0,0.1445,0,0,0.1002,0.1508,0,0.53176,0.46824,0.183956,0.183963,0.560798548,551
chr2,156316137,156316699,TE,0.3287,0.2081,0.2849,0,0,0.2593,0,0.0664,0.1172,0,0,0.1959,0,0,0.1522,0.3428,0.4723,0,0,0.3929,0.9585,0.6719,0.9539,0.1839,0,0.0247,0,0,0,0.0859,0,0.530249,0.469751,0.317958,0.317959,0,562
chr2,156516280,156517105,TE,2.2854,1.692,0,0,2.5839,1.7985,1.2135,3.1112,2.9302,1.5745,0.028,3.0704,1.8936,1.6528,1.4857,1.61,0.7974,1.3271,1.0463,1.2659,1.9102,1.6142,1.6749,3.3143,0,0.618,15.9156,1.1382,3.1378,1.4473,0.3723,0.486061,0.513939,0.0318871,0.027957,0.524848485,825
chr2,156620899,156621666,TE,0,0.54,0,0,0,0.0215,0,0,0.169,0,0,0,0,0,0.0008,0,0.8342,0,0,0.179,0.4102,0.5899,0.761,0,0,0,0,0,0,0,0.3177,0.551499,0.448501,0,0,0.591916558,767
chr2,156667667,156668409,TE,3.8143,0.1991,4.2046,0.1289,0.7332,1.1905,1.1497,1.1264,1.1346,0.6817,1.0569,1.7672,1.1609,0.8385,0.5615,1.2864,1.5375,0.9993,0.5133,1.9497,1.6855,0.5389,0.7192,1.0455,0.121,0.5952,0.6166,0.4097,0.5631,0.1751,0.2825,0.489218,0.510782,0.380756,0.380756,0.044474394,742
chr2,156969778,156970400,TE,0.082,0.4925,0.0244,0.0495,0.4422,0.5908,0.5153,0.4569,1.4668,1.2187,0.1403,0.7537,0.4776,0.0701,0.1907,0.6732,0.2166,0.8201,0.2274,0.3209,0.8175,0.6229,3.4005,0.4807,0,0.4804,0.2432,0.1102,0.4656,0,0.3805,0.53537,0.46463,0,0,0.940514469,622
chr2,157011971,157012790,TE,0.1533,0.9763,0.0549,0,0.2997,0.8917,0.5185,0.8466,2.1143,1.4768,0.0518,0.7695,0.8315,0.4487,0.449,0.5003,1.0499,0.1309,0.3189,0.391,1.749,1.8162,1.0122,0.2053,0,1.1563,0.4988,0.5452,0.6491,0.0416,1.4798,0.58486,0.41514,0.139198,0.144682,0.157509158,819
chr2,157073707,157074322,TE,0.1272,1.1054,0,0,0.6647,1.4778,0.5759,1.3054,2.4944,1.2532,0,1.7298,0.989,0.4768,0.4036,0.6488,2.3711,0.8768,0.2838,1.3399,3.4152,2.401,1.9362,1.5168,0,10.3692,1.7098,0.6582,27.0243,0.7706,0,0.520325,0.479675,0.136007,0.136007,0.585365854,615
chr2,157153889,157154878,TE,1.1567,0.5354,0.7615,0,1.425,0.5433,0.9819,0.8108,2.661,0.5211,0.1474,2.1425,0.8578,0.667,0.4575,0.7729,0.862,1.2692,1.0648,1.3131,0.5319,1.4456,1.1199,0.7519,0.0034,0.7197,0.6683,0.3499,1.2541,0.2494,0.4938,0.482305,0.517695,0.18581,0.185811,0.091001011,989
